✓  Sheerat Kapoor                                 [portrait=0.00, quality=0.57, text=0.327, face=0.10, front=0.61, out=16KB]  src=10008.webp  →  Sheerat Kapoor.webp
skip Shiju AR: no valid single-face frontal image
skip Shilpa Shetty: no valid single-face frontal image
skip Shiva Aravind: no valid single-face frontal image
✓  Shiva Rajkumar                                 [portrait=0.00, quality=0.51, text=0.064, face=0.29, front=0.76, out=83KB]  src=10005.jpg  →  Shiva Rajkumar.jpg
skip Shivani Narayan: no valid single-face frontal image
skip Shivani Rajasekhar: no valid single-face frontal image
✓  Shobhan Babu                                   [portrait=0.00, quality=0.54, text=0.300, face=0.29, front=0.93, out=57KB]  src=10028.jpg  →  Shobhan Babu.jpg
✓  Shobita Dhulipala                              [portrait=0.00, quality=0.66, text=0.409, face=0.12, front=0.86, out=15KB]  src=10005.webp  →  Shobita Dhulipala.webp
skip Shradha Das: no valid single-face frontal image
✓  Shriya Saran                                   [portrait=0.00, quality=0.60, text=0.285, face=0.19, front=0.68, out=14KB]  src=10012.webp  →  Shriya Saran.webp
✓  Shruti Hassan                                  [portrait=0.00, quality=0.77, text=0.260, face=0.23, front=0.67, out=11KB]  src=10009.webp  →  Shruti Hassan.webp
✓  Shyamala                                       [portrait=0.00, quality=0.62, text=0.251, face=0.13, front=0.57, out=11KB]  src=10023.webp  →  Shyamala.webp
✓  Siddu Jonnalagadda                             [portrait=0.00, quality=0.44, text=0.063, face=0.23, front=0.89, out=29KB]  src=10007.jpg  →  Siddu Jonnalagadda.jpg
✓  Siva Balaji                                    [portrait=0.00, quality=0.74, text=0.456, face=0.36, front=0.82, out=12KB]  src=10025.jpg  →  Siva Balaji.jpg
skip Siva Karthikeyan: no valid single-face frontal image
✓  Sivaji Raja                                    [portrait=0.00, quality=0.47, text=0.071, face=0.22, front=0.84, out=41KB]  src=10005.jpg  →  Sivaji Raja.jpg
✓  Sneha Ullal                                    [portrait=0.00, quality=0.47, text=0.016, face=0.24, front=0.93, out=49KB]  src=10006.jpg  →  Sneha Ullal.jpg
✓  Sonali Bendre                                  [portrait=0.00, quality=0.72, text=0.398, face=0.19, front=0.91, out=28KB]  src=10021.jpg  →  Sonali Bendre.jpg
✓  Sonia Agarwal                                  [portrait=0.00, quality=0.49, text=0.120, face=0.20, front=0.75, out=271KB]  src=10009.jpg  →  Sonia Agarwal.jpg
✓  Sonu Sood                                      [portrait=0.00, quality=0.51, text=0.030, face=0.32, front=0.70, out=76KB]  src=10005.jpg  →  Sonu Sood.jpg
✓  Sowcar Janaki                                  [portrait=0.00, quality=0.75, text=0.579, face=0.33, front=0.77, out=10KB]  src=10011.jpg  →  Sowcar Janaki.jpg
✓  Sp Balasubramanyam                             [portrait=0.00, quality=0.52, text=0.146, face=0.23, front=0.73, out=147KB]  src=10005.jpg  →  Sp Balasubramanyam.jpg
✓  Sr Ntr                                         [portrait=0.00, quality=0.41, text=0.058, face=0.16, front=0.75, out=41KB]  src=10013.jpg  →  Sr Ntr.jpg
✓  Sravan Raghavendra                             [portrait=0.00, quality=0.61, text=0.218, face=0.22, front=0.78, out=68KB]  src=10008.jpg  →  Sravan Raghavendra.jpg
✓  Sree Vishnu                                    [portrait=0.00, quality=0.39, text=0.084, face=0.12, front=0.48, out=87KB]  src=10038.jpg  →  Sree Vishnu.jpg
skip Sri Divya: no valid single-face frontal image
✓  Sri Simha                                      [portrait=0.00, quality=0.76, text=0.059, face=0.12, front=0.84, out=55KB]  src=10002.jpg  →  Sri Simha.jpg
✓  Sri Tej                                        [portrait=0.00, quality=0.46, text=0.112, face=0.11, front=0.73, out=99KB]  src=10007.jpg  →  Sri Tej.jpg
✓  Sridevi (court Fame)                           [portrait=0.00, quality=0.53, text=0.022, face=0.20, front=0.91, out=305KB]  src=10001.jpg  →  Sridevi Court Fame.jpg
skip Sridevi Apalla: no valid single-face frontal image
✓  Sridevi Senior                                 [portrait=0.00, quality=0.69, text=0.274, face=0.24, front=0.65, out=231KB]  src=10015.jpg  →  Sridevi Senior.jpg
✓  Srikanth Iyengar                               [portrait=0.00, quality=0.81, text=0.433, face=0.25, front=0.84, out=59KB]  src=10010.jpg  →  Srikanth Iyengar.jpg
✓  Srinidhi Shetty                                [portrait=0.00, quality=0.72, text=0.090, face=0.15, front=0.70, out=221KB]  src=10002.jpg  →  Srinidhi Shetty.jpg
✓  Srinivas Reddy                                 [portrait=0.00, quality=0.76, text=0.421, face=0.30, front=0.91, out=16KB]  src=10014.jpg  →  Srinivas Reddy.jpg
✓  Subbu Panchu Arunachalam                       [portrait=0.00, quality=0.34, text=0.328, face=0.32, front=0.84, out=162KB]  src=10010.png  →  Subbu Panchu Arunachalam.png
✓  Sudeev Nair                                    [portrait=0.00, quality=0.60, text=0.037, face=0.27, front=0.76, out=307KB]  src=10001.jpg  →  Sudeev Nair.jpg
✓  Sudha                                          [portrait=0.00, quality=0.44, text=0.157, face=0.24, front=0.69, out=14KB]  src=10008.jpg  →  Sudha.jpg
✓  Sudhakar Komakula                              [portrait=0.00, quality=0.93, text=0.311, face=0.19, front=0.98, out=242KB]  src=10001.jpg  →  Sudhakar Komakula.jpg
✓  Sudheer Babu                                   [portrait=0.00, quality=0.75, text=0.295, face=0.26, front=0.90, out=54KB]  src=10055.jpg  →  Sudheer Babu.jpg
✓  Sudigali Sudheer                               [portrait=0.00, quality=0.54, text=0.190, face=0.12, front=0.37, out=100KB]  src=10003.jpg  →  Sudigali Sudheer.jpg
✓  Suman Shetty                                   [portrait=0.00, quality=0.58, text=0.219, face=0.31, front=0.95, out=54KB]  src=10010.jpg  →  Suman Shetty.jpg
✓  Sumanth Ashwin                                 [portrait=0.00, quality=0.73, text=0.101, face=0.21, front=0.71, out=219KB]  src=10005.jpg  →  Sumanth Ashwin.jpg
✓  Sundeep Kishan                                 [portrait=0.00, quality=0.44, text=0.192, face=0.20, front=0.73, out=99KB]  src=10016.jpg  →  Sundeep Kishan.jpg
✓  Supreeth Reddy                                 [portrait=0.00, quality=0.43, text=0.130, face=0.28, front=0.94, out=125KB]  src=10007.jpg  →  Supreeth Reddy.jpg
✓  Surekha Vani                                   [portrait=0.00, quality=0.75, text=0.384, face=0.36, front=0.90, out=14KB]  src=10008.jpg  →  Surekha Vani.jpg
✓  Suthi Velu                                     [portrait=0.00, quality=0.55, text=0.172, face=0.25, front=0.94, out=16KB]  src=10006.jpeg  →  Suthi Velu.jpg
✓  Swathi Reddy                                   [portrait=0.00, quality=0.49, text=0.115, face=0.26, front=0.78, out=47KB]  src=10009.jpg  →  Swathi Reddy.jpg
✓  Tamamma Bhatia                                 [portrait=0.00, quality=0.67, text=0.184, face=0.18, front=0.66, out=201KB]  src=10008.jpg  →  Tamamma Bhatia.jpg
✓  Tanikella Bharani                              [portrait=0.00, quality=0.83, text=0.110, face=0.25, front=0.88, out=46KB]  src=10013.jpg  →  Tanikella Bharani.jpg
✓  Tarun Kumar                                    [portrait=0.00, quality=0.68, text=0.140, face=0.25, front=0.72, out=110KB]  src=10009.jpg  →  Tarun Kumar.jpg
✓  Teja Sajja                                     [portrait=0.00, quality=0.82, text=0.059, face=0.11, front=0.84, out=329KB]  src=10006.jpg  →  Teja Sajja.jpg
✓  Telangana Shakuntala                           [portrait=0.00, quality=0.77, text=0.234, face=0.24, front=0.65, out=188KB]  src=10004.jpg  →  Telangana Shakuntala.jpg
✓  Temper Vamsi                                   [portrait=0.00, quality=0.54, text=0.212, face=0.31, front=0.88, out=23KB]  src=10004.jpg  →  Temper Vamsi.jpg
✓  Thagubothu Ramesh                              [portrait=0.00, quality=0.93, text=0.089, face=0.23, front=0.90, out=130KB]  src=10005 (1).jpg  →  Thagubothu Ramesh.jpg
✓  Tharun Bhaskar                                 [portrait=0.00, quality=0.70, text=0.033, face=0.11, front=0.66, out=56KB]  src=10003.jpg  →  Tharun Bhaskar.jpg
✓  Tinnu Anand                                    [portrait=0.00, quality=0.65, text=0.041, face=0.25, front=0.87, out=97KB]  src=10002.jpg  →  Tinnu Anand.jpg
✓  Tom Chacko                                     [portrait=0.00, quality=0.55, text=0.291, face=0.25, front=0.94, out=45KB]  src=10016.jpg  →  Tom Chacko.jpg
✓  Uday Bhanu                                     [portrait=0.00, quality=0.64, text=0.530, face=0.11, front=0.81, out=16KB]  src=10007.jpg  →  Uday Bhanu.jpg
✓  Uday Kiran                                     [portrait=0.00, quality=0.50, text=0.133, face=0.22, front=0.90, out=77KB]  src=10012.jpg  →  Uday Kiran.jpg
✓  Udhayanidhi Stalin                             [portrait=0.00, quality=0.75, text=0.356, face=0.29, front=0.77, out=52KB]  src=10018.jpg  →  Udhayanidhi Stalin.jpg
✓  Upendra Limaye                                 [portrait=0.00, quality=0.57, text=0.118, face=0.23, front=0.87, out=116KB]  src=10002.jpg  →  Upendra Limaye.jpg
✓  VTV Ganesh                                     [portrait=0.00, quality=0.67, text=0.066, face=0.19, front=0.94, out=32KB]  src=10011.jpg  →  VTV Ganesh.jpg
✓  Vadde Naveen                                   [portrait=0.00, quality=0.83, text=0.272, face=0.32, front=0.59, out=70KB]  src=10007.jpeg  →  Vadde Naveen.jpg
✓  Vaishnavi Chaitanya                            [portrait=0.00, quality=0.52, text=0.159, face=0.18, front=0.69, out=223KB]  src=10005.jpg  →  Vaishnavi Chaitanya.jpg
✓  Vaishnavi Tej                                  [portrait=0.00, quality=0.85, text=0.132, face=0.21, front=0.55, out=53KB]  src=10006.jpg  →  Vaishnavi Tej.jpg
✓  Vaishta Simha                                  [portrait=0.00, quality=0.55, text=0.194, face=0.26, front=0.97, out=107KB]  src=10008.jpg  →  Vaishta Simha.jpg
✓  Vajja Venkata Giridhar                         [portrait=0.00, quality=0.40, text=0.276, face=0.30, front=0.93, out=16KB]  src=10011.jpg  →  Vajja Venkata Giridhar.jpg
✓  Vamsikrishna (darling)                         [portrait=0.00, quality=0.34, text=0.165, face=0.24, front=0.72, out=179KB]  src=10009.png  →  Vamsikrishna Darling.png
skip Varalakshmi Sarath Kumar: no valid single-face frontal image
✓  Varsha Bollamma                                [portrait=0.00, quality=0.52, text=0.010, face=0.21, front=0.92, out=66KB]  src=10007.jpg  →  Varsha Bollamma.jpg
✓  Varun Sandesh                                  [portrait=0.00, quality=0.87, text=0.151, face=0.30, front=0.51, out=94KB]  src=10013.jpg  →  Varun Sandesh.jpg
✓  Vastala Rajagopal                              [portrait=0.00, quality=0.47, text=0.600, face=0.19, front=0.75, out=18KB]  src=10003.jpg  →  Vastala Rajagopal.jpg
✓  Vasu Inturi                                    [portrait=0.00, quality=0.39, text=0.102, face=0.23, front=0.42, out=345KB]  src=10003.png  →  Vasu Inturi.png
✓  Venkatesh Kakumanu                             [portrait=0.00, quality=0.74, text=0.689, face=0.20, front=0.92, out=31KB]  src=10004.jpg  →  Venkatesh Kakumanu.jpg
✓  Vennela Kishore                                [portrait=0.00, quality=0.74, text=0.169, face=0.15, front=0.95, out=36KB]  src=10009.jpg  →  Vennela Kishore.jpg
✓  Venu Madhav                                    [portrait=0.00, quality=0.75, text=0.265, face=0.34, front=0.95, out=17KB]  src=10034.jpg  →  Venu Madhav.jpg
✓  Venu Thottempudi                               [portrait=0.00, quality=0.55, text=0.024, face=0.30, front=0.89, out=187KB]  src=10003.jpg  →  Venu Thottempudi.jpg
✓  Venu Yeldandi                                  [portrait=0.00, quality=0.69, text=0.170, face=0.14, front=0.81, out=46KB]  src=10008.jpg  →  Venu Yeldandi.jpg
✓  Vepada Subba Rao                               [portrait=0.00, quality=0.55, text=0.014, face=0.25, front=0.65, out=157KB]  src=10001.jpg  →  Vepada Subba Rao.jpg
✓  Vidyullekha Raman                              [portrait=0.00, quality=0.82, text=0.364, face=0.16, front=0.94, out=187KB]  src=10005.jpg  →  Vidyullekha Raman.jpg
✓  Vidyut Jammwal                                 [portrait=0.00, quality=0.56, text=0.093, face=0.21, front=0.58, out=107KB]  src=10004.jpg  →  Vidyut Jammwal.jpg
✓  Vinaya Prasad                                  [portrait=0.00, quality=0.56, text=0.259, face=0.25, front=0.57, out=109KB]  src=10018.png  →  Vinaya Prasad.png
✓  Vishnu Oi                                      [portrait=0.00, quality=0.44, text=0.486, face=0.11, front=0.71, out=83KB]  src=10007.webp  →  Vishnu Oi.webp
✓  Vishwak Sen                                    [portrait=0.00, quality=0.65, text=0.142, face=0.27, front=0.96, out=56KB]  src=10021.jpg  →  Vishwak Sen.jpg
✓  Viva Harsha                                    [portrait=0.00, quality=0.41, text=0.140, face=0.10, front=0.82, out=46KB]  src=10018.webp  →  Viva Harsha.webp
✓  Vivek                                          [portrait=0.00, quality=0.73, text=0.343, face=0.21, front=0.74, out=11KB]  src=10018.jpg  →  Vivek.jpg
✓  Vivek Oberoi                                   [portrait=0.00, quality=0.75, text=0.517, face=0.25, front=0.69, out=10KB]  src=10051.jpeg  →  Vivek Oberoi.jpg
✓  Y Gee Mahendra                                 [portrait=0.00, quality=0.57, text=0.293, face=0.27, front=0.85, out=40KB]  src=10022.jpg  →  Y Gee Mahendra.jpg
✓  Y Vijaya                                       [portrait=0.00, quality=0.39, text=0.104, face=0.21, front=0.82, out=25KB]  src=10004.jpeg  →  Y Vijaya.jpg
✓  Yash                                           [portrait=0.00, quality=0.79, text=0.176, face=0.20, front=0.31, out=86KB]  src=10018.jpg  →  Yash.jpg
skip Yog Japee: no valid single-face frontal image
✓  Yogi Babu                                      [portrait=0.00, quality=0.46, text=0.103, face=0.16, front=0.33, out=40KB]  src=10015.jpg  →  Yogi Babu.jpg
✓  Yugi Sethu                                     [portrait=0.00, quality=0.73, text=0.364, face=0.25, front=0.85, out=10KB]  src=10014.jpg  →  Yugi Sethu.jpg

Total copied: 427, skipped: 42
Elapsed seconds: 4466.3
